52800,8,72
52800,7,20
52800,10,17
52800,15,30
52800,9,30
52800,7,28
52800,9,29
52800,9,40
52800,9,36
52800,5,35
52800,12,25
52800,7,42
52800,8,47
52800,15,36
52800,7,40
52800,7,33
52800,4,24
52800,5,32
52800,11,34
52800,12,25
52800,14,39
52800,13,29
52800,13,38
52800,8,30
52800,9,29
52800,8,25
52800,6,41
52800,10,41
52800,9,30
52800,4,23
52800,9,32
52800,9,36
52800,8,27
52800,4,19
52800,14,35
52800,12,38
52800,7,37
52800,4,26
52800,10,29
52800,8,57
52800,12,24
52800,8,28
52800,10,32
52800,7,34
52800,8,25
52800,14,43
52800,19,41
52800,8,32
52800,8,32
52800,9,30
52800,8,28
52800,8,31
52800,8,30
52800,13,26
52800,7,31
52800,10,32
52800,9,34
52800,14,46
52800,5,36
52800,6,41
52800,5,41
52800,17,34
52800,13,37
52800,13,35
52800,4,26
52800,7,32
52800,8,31
52800,11,23
52800,6,33
52800,5,27
52800,10,29
52800,12,42
52800,7,30
52800,8,39
52800,4,38
52800,9,47
52800,9,29
52800,11,33
52800,4,26
52800,4,20
52800,12,28
52800,10,15
52800,10,20
52800,6,21
52800,4,20
52800,8,20
52800,9,17
52800,8,19
52800,15,53
52800,5,29
52800,9,60
52800,4,32
52800,6,21
52800,13,19
52800,8,14
52800,7,33
52800,8,31
52800,10,22
52800,13,24
52800,5,18
52800,7,23
52800,8,45
52800,10,35
52800,11,40
52800,8,23
52800,4,21
52800,4,19
52800,8,26
52800,12,26
52800,7,22
52800,5,19
52800,6,18
52800,6,19
52800,11,17
52800,7,18
52800,6,65
52800,6,38
52800,6,38
52800,9,37
52800,12,139
52800,11,18
52800,6,16
52800,11,18
52800,4,14
52800,5,16
52800,2,14
52800,10,29
52800,12,46
52800,5,29
52800,10,25
52800,11,100
52800,12,23
52800,7,19
52800,5,13
52800,8,22
52800,7,13
52800,6,21
52800,5,23
52800,7,30
52800,11,21
52800,13,16
52800,14,18
52800,11,16
52800,6,15
52800,9,13
52800,7,13
52800,7,13
52800,12,14
52800,6,16
52800,7,17
52800,9,14
52800,12,17
52800,8,17
52800,8,17
52800,9,20
52800,6,16
52800,11,17
52800,8,14
52800,4,14
52800,15,18
52800,6,17
52800,6,14
52800,6,18
52800,4,13
52800,10,20
52800,9,23
52800,8,24
52800,8,12
52800,12,15
52800,10,15
52800,3,21
52800,5,16
52800,6,16
52800,7,15
52800,7,17
52800,6,18
52800,13,15
52800,8,15
52800,9,15
52800,7,18
52800,13,15
52800,13,19
52800,7,19
52800,9,13
52800,7,14
52800,6,14
52800,12,18
52800,5,24
52800,7,16
52800,11,14
52800,7,14
52800,7,13
52800,8,16
52800,10,14
52800,13,13
52800,8,14
52800,11,17
52800,9,17
52800,14,16
52800,11,16
52800,9,31
52800,17,37
52800,4,16
52800,14,19
52800,4,17
52800,7,14
52800,14,20
52800,7,15
52800,6,20
52800,7,17
52800,9,18
52800,11,14
52800,6,19
52800,8,15
52800,8,17
52800,10,14
52800,7,21
52800,8,13
52800,10,17
52800,8,20
52800,7,24
52800,13,20
52800,5,20
52800,6,20
52800,8,15
52800,6,17
52800,4,15
52800,12,13
52800,6,17
52800,11,16
52800,8,17
52800,7,14
52800,10,15
52800,8,18
52800,13,19
52800,9,26
52800,3,21
52800,12,26
52800,4,23
52800,8,15
52800,5,19
52800,7,40
52800,8,24
52800,6,70
52800,8,23
52800,11,30
52800,12,57
52800,5,17
52800,7,16
52800,5,11
52800,18,11
52800,10,13
52800,18,13
52800,12,13
52800,5,11
52800,12,39
52800,9,37
52800,5,46
52800,5,10
52800,10,12
52800,7,10
52800,5,10
52800,12,15
52800,5,12
52800,12,17
52800,11,21
52800,5,12
52800,10,11
52800,5,14
52800,9,8
52800,5,9
52800,13,14
52800,9,11
52800,9,16
52800,8,12
52800,5,10
52800,5,11
52800,13,11
52800,9,19
52800,6,16
52800,11,13
52800,11,14
52800,7,9
52800,5,9
52800,13,15
52800,10,12
52800,13,13
52800,11,15
52800,12,11
52800,7,11
52800,6,14
52800,6,10
52800,6,14
52800,5,8
52800,12,13
52800,12,14
52800,8,15
52800,9,11
52800,9,13
52800,16,10
52800,14,14
52800,13,20
52800,8,12
52800,7,11
52800,4,14
52800,9,13
52800,15,14
52800,11,11
52800,3,8
52800,9,11
52800,13,11
52800,7,12
52800,6,11
52800,9,15
52800,7,10
52800,6,8
52800,6,8
52800,10,11
52800,10,8
52800,16,16
52800,8,10
52800,5,8
52800,10,8
52800,7,11
52800,9,9
52800,8,12
52800,5,13
52800,9,12
52800,7,12
52800,8,11
52800,22,12
52800,5,12
52800,7,13
52800,12,13
52800,12,27
52800,10,12
52800,19,14
52800,11,9
52800,11,11
52800,9,12
52800,4,9
52800,5,12
52800,11,11
52800,7,10
52800,10,14
52800,14,13
52800,15,11
52800,16,8
52800,12,10
52800,13,11
52800,8,11
52800,10,12
52800,7,11
52800,13,11
52800,9,11
52800,16,14
52800,9,11
52800,9,9
52800,13,8
52800,10,12
52800,9,10
52800,7,11
52800,7,17
52800,11,16
52800,10,10
52800,7,9
52800,12,14
52800,12,8
52800,8,11
52800,9,11
52800,6,14
52800,5,16
52800,8,8
52800,14,15
52800,7,17
52800,6,6
52800,11,13
52800,5,8
52800,13,14
52800,14,10
52800,12,11
52800,11,10
52800,10,11
52800,12,8
52800,7,9
52800,10,11
52800,26,11
52800,13,10
52800,7,9
52800,10,13
52800,10,15
52800,9,16
52800,8,9
52800,8,13
52800,10,11
52800,5,12
52800,6,11
52800,18,18
52800,21,12
52800,10,9
52800,6,12
52800,6,11
52800,12,13
52800,6,10
52800,5,9
52800,13,14
52800,8,14
52800,11,14
52800,13,12
52800,12,12
52800,7,9
52800,12,8
52800,6,7
52800,11,13
52800,11,12
52800,10,16
52800,12,22
52800,4,10
52800,7,13
52800,12,13
52800,9,14
52800,10,10
52800,5,14
52800,6,9
52800,9,13
52800,8,14
52800,8,11
52800,7,13
52800,8,14
52800,8,9
52800,11,13
52800,12,13
52800,9,10
52800,16,11
52800,9,12
52800,10,13
52800,7,11
52800,9,9
52800,8,10
52800,8,36
52800,5,18
52800,8,14
52800,7,8
52800,6,9
52800,14,12
52800,6,8
52800,13,14
52800,9,10
52800,11,9
52800,3,8
52800,12,7
52800,7,11
52800,4,9
52800,8,9
52800,3,7
52800,10,15
52800,10,17
52800,11,12
52800,6,9
52800,12,13
52800,6,10
52800,7,9
52800,7,8
52800,7,10
52800,6,9
52800,8,11
52800,8,11
52800,5,9
52800,4,9
52800,16,13
52800,8,8
52800,10,6
52800,15,11
52800,9,36
52800,10,17
52800,8,10
52800,7,12
52800,8,11
52800,5,12
52800,7,10
52800,8,10
52800,13,14
52800,11,12
52800,7,8
52800,13,9
52800,7,9
52800,9,12
52800,4,8
52800,7,13
52800,3,10
52800,8,11
52800,8,9
52800,7,12
52800,6,12
52800,11,9
52800,9,9
52800,9,7
52800,5,8
52800,6,11
52800,12,12
52800,10,10
52800,9,12
52800,9,12
52800,3,9
52800,6,8
52800,5,9
52800,4,13
52800,6,12
52800,12,20
52800,8,11
52800,8,12
52800,6,9
52800,13,9
52800,12,13
52800,6,7
52800,12,14
52800,12,7
52800,8,11
52800,10,11
52800,8,11
52800,13,11
52800,12,13
52800,5,8
52800,9,9
52800,8,11
52800,9,8
52800,8,13
52800,8,11
52800,9,11
52800,7,8
52800,8,11
52800,9,10
52800,5,10
52800,7,10
52800,9,8
