1005447, 713555
1005447, 811915
1005447, 2339835
1005447, 676270
1005447, 717567
1005447, 745181
1005447, 2197888
1005447, 874827
1005447, 2325088
1005447, 687568
499114, 240082
499114, 223707
499114, 435850
499114, 398230
499114, 260477
499114, 358772
499114, 401608
499114, 435398
499114, 294168
499114, 225880
246003, 195252
246003, 112874
246003, 142833
246003, 202705
246003, 191851
246003, 173706
246003, 254231
246003, 179253
246003, 139559
246003, 197631
122659, 69636
122659, 72750
122659, 76820
122659, 69548
122659, 75680
122659, 69306
122659, 139810
122659, 68398
122659, 66216
122659, 64169
63060, 43712
63060, 43597
63060, 36150
63060, 30967
63060, 34439
63060, 33151
63060, 40903
63060, 29160
63060, 32082
63060, 31721
31569, 15205
31569, 15181
31569, 16226
31569, 18165
31569, 19277
31569, 16791
31569, 19306
31569, 19707
31569, 22184
31569, 20744
15868, 9248
15868, 12490
15868, 8386
15868, 8419
15868, 10798
15868, 7069
15868, 7510
15868, 8181
15868, 6788
15868, 6120
8044, 4263
8044, 4132
8044, 3849
8044, 2927
8044, 5974
8044, 2712
8044, 4231
8044, 7072
8044, 3918
8044, 5085
4018, 1936
4018, 2078
4018, 1988
4018, 1738
4018, 1417
4018, 1571
4018, 3740
4018, 2142
4018, 2273
4018, 1577
2009, 1389
2009, 731
2009, 602
2009, 606
2009, 1013
2009, 1036
2009, 960
2009, 995
2009, 1947
2009, 1059
1117, 563
1117, 609
1117, 377
1117, 546
1117, 540
1117, 550
1117, 545
1117, 528
1117, 611
1117, 573
