1005447, 282523
1005447, 217542
1005447, 227785
1005447, 172351
1005447, 362794
1005447, 357506
1005447, 339353
1005447, 187267
1005447, 176173
1005447, 176497
499114, 83984
499114, 98317
499114, 121755
499114, 100818
499114, 96635
499114, 146232
499114, 110575
499114, 99327
499114, 101948
499114, 110609
246003, 42097
246003, 59680
246003, 37748
246003, 39602
246003, 40175
246003, 46769
246003, 83190
246003, 50725
246003, 44491
246003, 43347
122659, 29984
122659, 29595
122659, 29258
122659, 28500
122659, 26824
122659, 28032
122659, 30733
122659, 29858
122659, 26599
122659, 27779
63060, 13207
63060, 14004
63060, 8060
63060, 12195
63060, 9480
63060, 10868
63060, 12040
63060, 9659
63060, 12021
63060, 11233
31569, 10331
31569, 6874
31569, 7493
31569, 5071
31569, 6567
31569, 5688
31569, 4364
31569, 6166
31569, 5604
31569, 4540
15868, 3087
15868, 3668
15868, 3314
15868, 2889
15868, 3691
15868, 2745
15868, 2653
15868, 2717
15868, 2189
15868, 3783
8044, 1516
8044, 1551
8044, 1517
8044, 1464
8044, 1339
8044, 1232
8044, 1183
8044, 1529
8044, 1529
8044, 1529
4018, 627
4018, 741
4018, 489
4018, 753
4018, 823
4018, 749
4018, 760
4018, 753
4018, 1847
4018, 826
2009, 372
2009, 366
2009, 249
2009, 362
2009, 373
2009, 263
2009, 248
2009, 392
2009, 388
2009, 384
1117, 236
1117, 243
1117, 245
1117, 240
1117, 248
1117, 259
1117, 254
1117, 262
1117, 576
1117, 330
