1005447, 15035
1005447, 5019
1005447, 3991
1005447, 4940
1005447, 4574
1005447, 4915
1005447, 5529
1005447, 9455
1005447, 5903
1005447, 8431
499114, 5061
499114, 3766
499114, 3561
499114, 4897
499114, 4739
499114, 4600
499114, 5583
499114, 3548
499114, 5476
499114, 3722
246003, 2391
246003, 2009
246003, 2107
246003, 3077
246003, 2185
246003, 3349
246003, 2126
246003, 2499
246003, 2172
246003, 2582
122659, 1975
122659, 1713
122659, 2990
122659, 1836
122659, 1550
122659, 2265
122659, 2482
122659, 3153
122659, 2677
122659, 1970
63060, 870
63060, 1613
63060, 1483
63060, 2129
63060, 1260
63060, 1703
63060, 1322
63060, 2016
63060, 1841
63060, 1096
31569, 1669
31569, 2881
31569, 964
31569, 1399
31569, 3250
31569, 723
31569, 1514
31569, 1042
31569, 1106
31569, 976
15868, 865
15868, 1660
15868, 819
15868, 314
15868, 1002
15868, 1063
15868, 901
15868, 929
15868, 637
15868, 974
8044, 595
8044, 471
8044, 531
8044, 383
8044, 463
8044, 295
8044, 561
8044, 345
8044, 479
8044, 489
4018, 490
4018, 195
4018, 221
4018, 192
4018, 304
4018, 202
4018, 358
4018, 356
4018, 292
4018, 289
2009, 173
2009, 275
2009, 120
2009, 105
2009, 147
2009, 197
2009, 236
2009, 211
2009, 205
2009, 746
1117, 263
1117, 58
1117, 119
1117, 94
1117, 88
1117, 63
1117, 115
1117, 79
1117, 103
1117, 92
