1117, 1465
1117, 1429
1117, 3123
1117, 1525
1117, 954
1117, 688
1117, 649
1117, 648
1117, 650
1117, 659
2009, 1145
2009, 587
2009, 611
2009, 1060
2009, 661
2009, 1096
2009, 575
2009, 769
2009, 578
2009, 629
4018, 2475
4018, 2219
4018, 3419
4018, 2121
4018, 2491
4018, 1358
4018, 2428
4018, 2746
4018, 1798
4018, 1276
8044, 3434
8044, 4050
8044, 4316
8044, 4739
8044, 4121
8044, 4755
8044, 2978
8044, 5976
8044, 6085
8044, 4677
15868, 4976
15868, 4779
15868, 10008
15868, 5754
15868, 6961
15868, 5362
15868, 4960
15868, 6524
15868, 6084
15868, 6160
31569, 17013
31569, 10286
31569, 13878
31569, 12351
31569, 10923
31569, 11983
31569, 13832
31569, 11468
31569, 16172
31569, 21426
63060, 25673
63060, 33227
63060, 29745
63060, 32917
63060, 34164
63060, 31261
63060, 31155
63060, 33023
63060, 48413
63060, 24964
122659, 50987
122659, 62020
122659, 75550
122659, 59013
122659, 53515
122659, 66403
122659, 53100
122659, 58771
122659, 111500
122659, 61281
246003, 148204
246003, 180083
246003, 154997
246003, 159182
246003, 165598
246003, 197416
246003, 126547
246003, 125175
246003, 180676
246003, 170352
499114, 250634
499114, 420328
499114, 413208
499114, 481713
499114, 343223
499114, 507137
499114, 306124
499114, 412168
499114, 494727
499114, 353331
1005447, 4532622
1005447, 986048
1005447, 3037116
1005447, 1229855
1005447, 2827746
1005447, 1003864
1005447, 2627324
1005447, 851313
1005447, 2323847
1005447, 978173
