1117, 1533
1117, 279
1117, 324
1117, 224
1117, 221
1117, 239
1117, 217
1117, 217
1117, 238
1117, 226
2009, 246
2009, 219
2009, 258
2009, 254
2009, 980
2009, 268
2009, 247
2009, 240
2009, 218
2009, 414
4018, 599
4018, 614
4018, 436
4018, 487
4018, 478
4018, 573
4018, 617
4018, 507
4018, 1111
4018, 452
8044, 1001
8044, 795
8044, 697
8044, 1077
8044, 896
8044, 689
8044, 736
8044, 679
8044, 830
8044, 941
15868, 1269
15868, 1557
15868, 1134
15868, 1167
15868, 1492
15868, 1917
15868, 1140
15868, 1119
15868, 1103
15868, 1443
31569, 1895
31569, 1768
31569, 1796
31569, 1870
31569, 1889
31569, 2243
31569, 1823
31569, 1828
31569, 1794
31569, 1432
63060, 3601
63060, 4003
63060, 4303
63060, 2828
63060, 3914
63060, 2975
63060, 3274
63060, 5144
63060, 1622
63060, 3560
122659, 6729
122659, 5620
122659, 4601
122659, 5753
122659, 7681
122659, 6043
122659, 6866
122659, 9476
122659, 8533
122659, 5994
246003, 8491
246003, 11758
246003, 12279
246003, 8858
246003, 12278
246003, 9222
246003, 5314
246003, 11343
246003, 11559
246003, 5421
499114, 9220
499114, 9262
499114, 7002
499114, 10366
499114, 10314
499114, 7210
499114, 9268
499114, 8082
499114, 7681
499114, 8593
1005447, 14600
1005447, 14098
1005447, 15800
1005447, 12155
1005447, 19769
1005447, 13412
1005447, 10509
1005447, 18153
1005447, 12702
1005447, 12647
