1117, 560
1117, 360
1117, 549
1117, 431
1117, 327
1117, 356
1117, 331
1117, 330
1117, 372
1117, 335
2009, 494
2009, 585
2009, 530
2009, 381
2009, 433
2009, 459
2009, 545
2009, 521
2009, 435
2009, 543
4018, 295
4018, 208
4018, 196
4018, 309
4018, 231
4018, 1110
4018, 65
4018, 118
4018, 112
4018, 59
8044, 103
8044, 163
8044, 103
8044, 156
8044, 187
8044, 225
8044, 227
8044, 194
8044, 226
8044, 180
15868, 342
15868, 339
15868, 391
15868, 167
15868, 161
15868, 759
15868, 363
15868, 377
15868, 346
15868, 143
31569, 292
31569, 432
31569, 315
31569, 326
31569, 496
31569, 481
31569, 288
31569, 503
31569, 480
31569, 296
63060, 542
63060, 494
63060, 924
63060, 528
63060, 504
63060, 802
63060, 487
63060, 496
63060, 963
63060, 809
122659, 1185
122659, 1340
122659, 1385
122659, 2569
122659, 1037
122659, 1053
122659, 1209
122659, 1004
122659, 2480
122659, 1184
246003, 1749
246003, 2463
246003, 1821
246003, 2431
246003, 2418
246003, 2696
246003, 1994
246003, 2133
246003, 2624
246003, 3459
499114, 2492
499114, 3305
499114, 3202
499114, 3756
499114, 2922
499114, 2441
499114, 4227
499114, 3471
499114, 3720
499114, 3985
1005447, 4398
1005447, 5175
1005447, 5074
1005447, 4869
1005447, 3124
1005447, 4218
1005447, 3339
1005447, 5428
1005447, 3453
1005447, 5269
