110850, 574326
147366, 972524
970, 16065
1117, 11875
970, 3738
1117, 3408
970, 3550
1117, 5627
970, 2378
1117, 2799
970, 2292
1117, 2567
970, 2658
1117, 2430
970, 2740
1117, 3921
970, 3450
1117, 3768
970, 3519
1117, 3773
970, 3475
1117, 3781
1915, 3398
2009, 2808
1915, 3295
2009, 2797
1915, 2245
2009, 2296
1915, 1395
2009, 1446
1915, 2262
2009, 2311
1915, 1438
2009, 1481
1915, 1375
2009, 2535
1915, 1514
2009, 1476
1915, 1573
2009, 1508
1915, 2201
2009, 2320
3847, 2855
4018, 3200
3847, 2830
4018, 2955
3847, 3256
4018, 3253
3847, 2915
4018, 5558
3847, 2917
4018, 3211
3847, 2809
4018, 3915
3847, 2606
4018, 3564
3847, 2880
4018, 3454
3847, 2726
4018, 2912
3847, 3010
4018, 5541
7669, 5789
8044, 6493
7669, 5926
8044, 6146
7669, 6475
8044, 7113
7669, 5916
8044, 6231
7669, 5746
8044, 5970
7669, 6129
8044, 7222
7669, 5818
8044, 6171
7669, 6742
8044, 7393
7669, 6161
8044, 6571
7669, 5724
8044, 6164
15364, 12347
15868, 12825
15364, 15581
15868, 15199
15364, 13478
15868, 12987
15364, 12592
15868, 12872
15364, 15250
15868, 14217
15364, 12651
15868, 12933
15364, 13187
15868, 16036
15364, 16085
15868, 14378
15364, 13356
15868, 14601
15364, 19116
15868, 13194
30713, 25635
31569, 27214
30713, 34506
31569, 43970
30713, 25528
31569, 27598
30713, 25504
31569, 29294
30713, 26237
31569, 28169
30713, 26956
31569, 28222
30713, 26033
31569, 28410
30713, 25734
31569, 28469
30713, 25043
31569, 27614
30713, 26270
31569, 27204
61362, 60190
63060, 70157
61362, 55597
63060, 99940
61362, 52924
63060, 61172
61362, 56105
63060, 92420
61362, 52960
63060, 62978
61362, 73106
63060, 70755
61362, 54118
63060, 61089
61362, 54449
63060, 66218
61362, 53451
63060, 62218
61362, 52884
63060, 59748
122850, 121997
122659, 221041
122850, 145128
122659, 151865
122850, 125227
122659, 171497
122850, 146657
122659, 153384
122850, 124493
122659, 151801
122850, 119618
122659, 168430
122850, 150055
122659, 148096
122850, 115435
122659, 147602
122850, 120157
122659, 181010
122850, 121066
122659, 164198
245738, 274457
246003, 363054
245738, 307584
246003, 376803
245738, 299049
246003, 358977
245738, 299232
246003, 365902
245738, 293741
246003, 742730
245738, 298686
246003, 313497
245738, 294600
246003, 321646
245738, 313950
246003, 313557
245738, 276610
246003, 359142
245738, 265333
246003, 329866
491250, 648901
499114, 617631
491250, 596889
499114, 716535
491250, 622897
499114, 704422
491250, 607459
499114, 694318
491250, 570041
499114, 734151
491250, 624833
499114, 623531
491250, 612304
499114, 647837
491250, 601605
499114, 653744
491250, 562157
499114, 685711
491250, 1176396
499114, 667239
