1117, 2289
1117, 254
1117, 253
1117, 295
1117, 227
1117, 344
1117, 130
1117, 130
1117, 138
1117, 112
2009, 125
2009, 459
2009, 359
2009, 113
2009, 210
2009, 184
2009, 141
2009, 140
2009, 205
2009, 184
4018, 189
4018, 216
4018, 378
4018, 312
4018, 200
4018, 417
4018, 204
4018, 407
4018, 302
4018, 297
8044, 561
8044, 700
8044, 449
8044, 600
8044, 629
8044, 463
8044, 395
8044, 271
8044, 620
8044, 492
15868, 708
15868, 590
15868, 602
15868, 947
15868, 596
15868, 597
15868, 1648
15868, 711
15868, 1421
15868, 593
31569, 1261
31569, 1825
31569, 693
31569, 1387
31569, 1083
31569, 1247
31569, 1250
31569, 1027
31569, 1034
31569, 866
63060, 1192
63060, 1628
63060, 1224
63060, 1220
63060, 2239
63060, 2087
63060, 1229
63060, 2609
63060, 1166
63060, 1125
122659, 1528
122659, 2209
122659, 3649
122659, 1823
122659, 1408
122659, 1772
122659, 1423
122659, 1459
122659, 1653
122659, 1474
246003, 2581
246003, 3915
246003, 4552
246003, 3697
246003, 2307
246003, 2381
246003, 2394
246003, 3176
246003, 2890
246003, 4454
499114, 5340
499114, 3659
499114, 4287
499114, 6210
499114, 5390
499114, 5037
499114, 5232
499114, 5476
499114, 5152
499114, 3376
1005447, 7967
1005447, 7809
1005447, 8944
1005447, 8231
1005447, 8851
1005447, 8593
1005447, 8999
1005447, 8214
1005447, 9260
1005447, 9044
