147366, 295981
1117, 10171
1117, 6630
1117, 4404
1117, 5134
1117, 4351
1117, 4008
1117, 6284
1117, 5881
1117, 5910
1117, 2609
2009, 6676
2009, 5758
2009, 4769
2009, 6626
2009, 4999
2009, 4457
2009, 4666
2009, 4845
2009, 7895
2009, 3749
4018, 9250
4018, 7941
4018, 6003
4018, 7936
4018, 7761
4018, 6612
4018, 6106
4018, 7236
4018, 8879
4018, 7167
8044, 13275
8044, 11739
8044, 9588
8044, 11151
8044, 13329
8044, 13333
8044, 13733
8044, 11080
8044, 12024
8044, 14015
15868, 15819
15868, 24897
15868, 26544
15868, 18713
15868, 25321
15868, 23379
15868, 23777
15868, 21189
15868, 23627
15868, 26275
31569, 51403
31569, 33616
31569, 52611
31569, 39491
31569, 40808
31569, 34311
31569, 55817
31569, 55453
31569, 37356
31569, 40831
63060, 59878
63060, 49656
63060, 62377
63060, 52402
63060, 64065
63060, 56312
63060, 96737
63060, 56021
63060, 45920
63060, 59320
122659, 113547
122659, 108337
122659, 130293
122659, 99842
122659, 119195
122659, 118576
122659, 140678
122659, 104147
122659, 106637
122659, 109222
246003, 214043
246003, 169742
246003, 222985
246003, 183079
246003, 204375
246003, 208631
246003, 214697
246003, 221039
246003, 226945
246003, 185600
499114, 319265
499114, 363144
499114, 320344
499114, 319557
499114, 317929
499114, 317451
499114, 310365
499114, 330291
499114, 337886
499114, 324736
