147366, 44881
1117, 3247
1117, 3112
1117, 2939
1117, 3450
1117, 2901
1117, 1645
1117, 1589
1117, 2791
1117, 2950
1117, 2689
2009, 1850
2009, 2082
2009, 1912
2009, 3149
2009, 3070
2009, 3622
2009, 3725
2009, 2821
2009, 3108
2009, 3650
4018, 2722
4018, 2811
4018, 2766
4018, 2660
4018, 2759
4018, 4694
4018, 3149
4018, 3191
4018, 3288
4018, 3122
8044, 4607
8044, 5189
8044, 4650
8044, 4561
8044, 4873
8044, 4767
8044, 3288
8044, 5574
8044, 4747
8044, 5226
15868, 7865
15868, 8615
15868, 8460
15868, 7184
15868, 8448
15868, 8716
15868, 7790
15868, 7865
15868, 6834
15868, 7885
31569, 13438
31569, 12380
31569, 12478
31569, 12396
31569, 10440
31569, 17438
31569, 12430
31569, 11721
31569, 12277
31569, 12586
63060, 18186
63060, 16652
63060, 20185
63060, 19534
63060, 18436
63060, 16468
63060, 20190
63060, 19438
63060, 18539
63060, 16658
122659, 33453
122659, 34698
122659, 30492
122659, 328111
122659, 32154
122659, 31966
122659, 98470
122659, 31350
122659, 31138
122659, 26973
246003, 89073
246003, 45626
246003, 51134
246003, 48343
246003, 84844
246003, 51802
246003, 41833
246003, 50885
246003, 51169
246003, 40493
499114, 58032
499114, 105642
499114, 119306
499114, 121856
499114, 55413
499114, 57193
499114, 56909
499114, 76593
499114, 119327
499114, 117919
