1459,2,7
1459,2,6
1459,3,5
1459,2,5
1459,2,6
1459,1,3
1459,1,4
1459,3,4
1459,2,5
1459,3,5
1459,3,5
1459,2,6
1459,3,3
1459,3,5
1459,2,3
1459,3,12
1459,2,3
1459,4,4
1459,2,4
1459,2,4
1459,2,4
1459,4,4
1459,2,3
1459,1,4
1459,4,5
1459,3,5
1459,2,4
1459,2,4
1459,2,3
1459,2,4
1459,3,3
1459,5,7
1459,4,4
1459,2,3
1459,5,5
1459,6,5
1459,4,5
1459,4,4
1459,3,4
1459,3,3
1459,3,9
1459,6,4
1459,3,5
1459,4,6
1459,3,6
1459,3,4
1459,3,5
1459,5,4
1459,5,4
1459,3,4
1459,2,4
1459,6,3
1459,2,3
1459,3,5
1459,3,6
1459,2,3
1459,3,4
1459,3,4
1459,5,4
1459,5,5
1459,2,4
1459,3,5
1459,2,3
1459,5,5
1459,5,3
1459,1,3
1459,3,7
1459,5,4
1459,4,4
1459,6,4
1459,5,6
1459,3,4
1459,5,6
1459,4,4
1459,1,5
1459,4,4
1459,4,5
1459,6,4
1459,2,4
1459,5,4
1459,6,5
1459,3,4
1459,3,4
1459,4,5
1459,4,4
1459,8,5
1459,3,3
1459,7,5
1459,7,5
1459,2,3
1459,5,3
1459,4,5
1459,4,4
1459,1,5
1459,4,5
1459,4,5
1459,4,6
1459,3,4
1459,4,5
1459,5,4
1459,5,3
1459,2,5
1459,5,5
1459,6,5
1459,6,7
1459,4,4
1459,5,5
1459,4,5
1459,4,4
1459,5,5
1459,7,7
1459,6,4
1459,4,4
1459,5,4
1459,10,3
1459,5,3
1459,4,5
1459,4,7
1459,3,4
1459,4,4
1459,5,5
1459,4,5
1459,5,4
1459,4,5
1459,5,5
1459,7,5
1459,5,6
1459,8,3
1459,5,5
1459,5,4
1459,7,4
1459,8,4
1459,4,4
1459,5,4
1459,6,4
1459,4,3
1459,4,4
1459,3,4
1459,5,4
1459,6,3
1459,8,4
1459,7,5
1459,5,6
1459,5,5
1459,5,4
1459,5,4
1459,7,4
1459,8,4
1459,5,5
1459,3,4
1459,4,5
1459,7,5
1459,3,5
1459,4,5
1459,4,5
1459,3,2
1459,5,3
1459,6,4
1459,6,3
1459,5,5
1459,2,4
1459,5,4
1459,3,5
1459,4,3
1459,5,3
1459,5,4
1459,3,5
1459,3,4
1459,5,3
1459,7,6
1459,7,5
1459,8,6
1459,5,4
1459,6,5
1459,6,4
1459,6,3
1459,5,6
1459,5,4
1459,4,5
1459,6,4
1459,5,3
1459,6,4
1459,3,4
1459,4,4
1459,5,6
1459,3,4
1459,6,5
1459,2,7
1459,6,7
1459,6,5
1459,5,4
1459,7,6
1459,3,5
1459,8,5
1459,6,6
1459,4,4
1459,4,3
1459,6,5
1459,6,4
1459,7,3
1459,5,4
1459,4,5
1459,4,5
1459,9,5
1459,5,6
1459,2,3
1459,4,4
1459,6,4
1459,5,5
1459,8,5
1459,5,4
1459,4,5
1459,7,5
1459,7,3
1459,7,6
1459,7,4
1459,5,5
1459,5,5
1459,7,4
1459,4,3
1459,5,3
1459,5,4
1459,5,3
1459,7,3
1459,5,3
1459,3,6
1459,10,5
1459,6,5
1459,10,4
1459,7,5
1459,8,4
1459,7,4
1459,4,3
1459,1,3
1459,2,3
1459,6,5
1459,3,4
1459,4,4
1459,4,6
1459,5,4
1459,3,5
1459,5,3
1459,8,6
1459,4,5
1459,6,5
1459,5,4
1459,5,5
1459,5,4
1459,7,5
1459,6,5
1459,4,4
1459,7,5
1459,5,4
1459,5,3
1459,5,4
1459,3,5
1459,4,4
1459,9,5
1459,5,4
1459,6,5
1459,7,4
1459,10,5
1459,4,5
1459,6,4
1459,6,5
1459,7,4
1459,6,3
1459,7,3
1459,5,6
1459,6,5
1459,5,5
1459,5,4
1459,4,5
1459,8,5
1459,4,4
1459,6,5
1459,6,4
1459,6,4
1459,3,4
1459,8,5
1459,3,4
1459,2,3
1459,1,2
1459,7,5
1459,6,5
1459,4,3
1459,6,6
1459,5,4
1459,4,5
1459,5,4
1459,6,5
1459,5,5
1459,4,4
1459,6,5
1459,6,4
1459,6,6
1459,7,5
1459,8,6
1459,5,4
1459,6,4
1459,5,5
1459,5,4
1459,5,4
1459,4,4
1459,7,5
1459,5,4
1459,6,4
1459,5,4
1459,6,3
1459,6,4
1459,8,5
1459,4,14
1459,7,3
1459,9,5
1459,5,5
1459,3,4
1459,5,4
1459,4,5
1459,4,3
1459,8,5
1459,6,5
1459,6,5
1459,4,5
1459,1,5
1459,3,5
1459,4,4
1459,4,5
1459,3,5
1459,7,5
1459,8,5
1459,7,4
1459,6,3
1459,3,4
1459,5,5
1459,3,5
1459,3,5
1459,7,4
1459,5,3
1459,6,5
1459,5,4
1459,6,4
1459,7,5
1459,8,4
1459,8,4
1459,13,5
1459,3,4
1459,4,4
1459,7,4
1459,7,5
1459,6,4
1459,2,7
1459,6,3
1459,1,3
1459,5,4
1459,5,4
1459,7,4
1459,7,5
1459,6,3
1459,5,5
1459,5,5
1459,4,3
1459,5,3
1459,4,5
1459,1,4
1459,7,4
1459,11,6
1459,5,2
1459,6,4
1459,4,3
1459,4,5
1459,5,4
1459,4,3
1459,6,5
1459,6,4
1459,5,4
1459,4,3
1459,4,5
1459,5,4
1459,8,4
1459,7,3
1459,5,3
1459,5,4
1459,5,5
1459,5,5
1459,4,4
1459,7,4
1459,5,5
1459,5,5
1459,4,5
1459,2,5
1459,4,3
1459,9,4
1459,4,3
1459,6,5
1459,7,4
1459,7,5
1459,8,6
1459,4,4
1459,5,3
1459,6,4
1459,5,4
1459,6,5
1459,3,5
1459,7,5
1459,9,6
1459,6,5
1459,4,5
1459,4,4
1459,5,3
1459,8,4
1459,5,4
1459,4,5
1459,9,5
1459,4,5
1459,8,4
1459,10,4
1459,4,3
1459,4,5
1459,7,4
1459,5,4
1459,6,5
